PersonType,Age,CityState,Injury,SafetyDevice,Date,Time,County,Location,Troop
ADULT,40,"CLINTON, MO",SERIOUS,NO,2024-06-09,8:25PM,BATES,ROUTE B AND SE CR 1485,A
ADULT,30,"URICH, MO",MODERATE,NO,2024-06-09,7:51PM,CASS,ROUTE B EAST OF SHERWOOD,A
ADULT,37,"URICH, MO",MODERATE,NO,2024-06-09,7:51PM,CASS,ROUTE B EAST OF SHERWOOD,A
ADULT,31,"KANSAS CITY, MO",SERIOUS,NO,2024-06-09,2:10PM,CASS,SOUTHBOUND ROUTE E NORTH OF STRUZICK ROAD,A
ADULT,40,"LEETON, MO",MODERATE,UNKNOWN,2024-06-09,12:50AM,HENRY,NE 231 RD NORTH OF ROUTE CC,A
ADULT,28,"KANSAS CITY, MO",MINOR,YES,2024-06-08,2:20PM,CLAY,SB I-35 AT BRIGHTON AVE,A
ADULT,51,"WELLSVILLE, KS",NO INJURY,YES,2024-06-08,2:20PM,CLAY,SB I-35 AT BRIGHTON AVE,A
ADULT,91,"BELLA VISTA, AR",SERIOUS,YES,2024-06-08,1:54PM,BATES,I-49 NORTHBOUND SOUTH OF MM 123.8,A
ADULT,50,"KNOB NOSTER, MO",NO INJURY,YES,2024-06-08,9:46AM,JOHNSON,HALF MILE NORTH OF SE 100 ROAD ON ROUTE D,A
ADULT,26,"KNOB NOSTER, MO",MINOR,YES,2024-06-08,9:46AM,JOHNSON,HALF MILE NORTH OF SE 100 ROAD ON ROUTE D,A
ADULT,38,"KNOB NOSTER, MO",MINOR,YES,2024-06-08,9:46AM,JOHNSON,HALF MILE NORTH OF SE 100 ROAD ON ROUTE D,A
ADULT,36,"MARSHALL,MO",MINOR,NO,2024-06-07,4:55PM,SALINE,31574 HWY H,A
ADULT,18,"MARSHALL, MO",NO INJURY,NO,2024-06-07,4:55PM,SALINE,31574 HWY H,A
JUVENILE,15,"SEDALIA, MO",MODERATE,NO,2024-06-07,9:40AM,PETTIS,US 50 AT ROUTE TT,A
ADULT,47,"SEDALIA, MO",MODERATE,YES,2024-06-07,9:40AM,PETTIS,US 50 AT ROUTE TT,A
ADULT,46,"PLEASANT HILL, MO",NO INJURY,YES,2024-06-07,9:40AM,PETTIS,US 50 AT ROUTE TT,A
ADULT,41,"WEST ORANGE, NJ",MINOR,YES,2024-06-06,8:04PM,PETTIS,STATE ROUTE O NORTH OF BOONEVILLE RD,A
ADULT,32,"ODESSA, MO",SERIOUS,NO,2024-06-06,5:20PM,LAFAYETTE,SOUTHBOUND MO 131 SOUTH OF MULBERRY RD,A
ADULT,64,"KANSAS CITY, MO",FATAL,NO,2024-06-06,5:05PM,BATES,SOUTHBOUND 49 AT 120.8 MILE MARKER,A
JUVENILE,15,"RAYVILLE, MO",NO INJURY,YES,2024-06-06,2:45PM,RAY,U AT BEAMER RD,A
ADULT,69,"RICHMOND, MO",MINOR,YES,2024-06-06,2:45PM,RAY,U AT BEAMER RD,A
ADULT,43,"INDEPENDENCE, MO",NO INJURY,YES,2024-06-06,2:45PM,RAY,U AT BEAMER RD,A
ADULT,61,"OSAWATOMIE, KS",SERIOUS,YES,2024-06-06,11:51AM,LAFAYETTE,MO 23 S OF CHIEFS AVENUE,A
ADULT,43,"GARDNER, KS",MODERATE,NO,2024-06-06,11:51AM,LAFAYETTE,MO 23 S OF CHIEFS AVENUE,A
JUVENILE,17,"KANSAS CITY, MO",NO INJURY,YES,2024-06-06,1:00AM,CLAY,NORTHBOUND I-35 JUST SOUTH OF N BRIGHTON AVE,A
ADULT,39,"EXCELSIOR SPRINGS, MO",MINOR,YES,2024-06-06,1:00AM,CLAY,NORTHBOUND I-35 JUST SOUTH OF N BRIGHTON AVE,A
ADULT,56,HARDIN MO,NO INJURY,YES,2024-06-05,8:15AM,LAFAYETTE,131 NORTH OF WILLOW DRIVE,A
ADULT,25,"INDEPENDENCE, MO",MODERATE,UNKNOWN,2024-06-05,8:15AM,LAFAYETTE,131 NORTH OF WILLOW DRIVE,A
ADULT,69,"GREENRIDGE, MO",MODERATE,YES,2024-06-04,12:53PM,RAY,WESTBOUND ROUTE FF WEST OF HOLMAN RD,A
ADULT,31,"KANSAS CITY, MO",FATAL,UNKNOWN,2024-06-04,2:51AM,JACKSON,"S STERLING AVE AT E 23RD ST, INDEPENDENCE",A
ADULT,35,"INDEPENDENCE, MO",MODERATE,UNKNOWN,2024-06-04,2:51AM,JACKSON,"S STERLING AVE AT E 23RD ST, INDEPENDENCE",A
ADULT,44,"GARDEN CITY, MO",MODERATE,UNKNOWN,2024-06-03,10:00PM,CASS,E 315TH AT SUSQUE HANNA RD,A
ADULT,84,"TUNAS, MO",FATAL,YES,2024-06-03,9:25PM,BENTON,HWY 65 AT ROUTE CC,A
ADULT,49,"EL PASO, TX",NO INJURY,YES,2024-06-03,9:25PM,BENTON,HWY 65 AT ROUTE CC,A
ADULT,65,"EDWARDS, MO",FATAL,UNKNOWN,2024-06-03,8:45PM,BENTON,ROUTE M AND S SHORE DRIVE,A
JUVENILE,17,"MAYVIEW, MO",MINOR,YES,2024-06-03,3:05PM,LAFAYETTE,WHEATLEY ROAD WEST OF HOUX ROAD,A
ADULT,40,"KANSAS CITY, MO",FATAL,YES,2024-06-03,12:35AM,JACKSON,"RAYTOWN ROAD JUST NORTH OF E 66TH ST, RAYTOWN",A
ADULT,63,"ST JOSEPH, MO",NO INJURY,YES,2024-06-02,9:40PM,PLATTE,WESTBOUND I-435 JUST WEST OF COOKINGHAM,A
ADULT,60,"ST JOSEPH, MO",MINOR,YES,2024-06-02,9:40PM,PLATTE,WESTBOUND I-435 JUST WEST OF COOKINGHAM,A
ADULT,23,SEDALIA/MO,SERIOUS,NO,2024-06-02,1:33AM,PETTIS,EASTBOUND US 50 HIGHWAY JUST WEST OF 12TH ST,A
ADULT,32,"LEES SUMMIT, MO",MINOR,YES,2024-06-01,3:55PM,JACKSON,I-470 WB AT THE 10MM,A
ADULT,70,"BELTON, MO",SERIOUS,UNKNOWN,2024-06-01,11:57AM,CASS,NB I49 JUST N/O N CASS PKWY,A
ADULT,38,"MIAMI, FL",NO INJURY,YES,2024-06-01,11:57AM,CASS,NB I49 JUST N/O N CASS PKWY,A
ADULT,63,"LINCOLN, MO",MODERATE,YES,2024-06-01,10:00AM,PETTIS,US 65 AT WHITEMAN ROAD,A
ADULT,80,"LINCOLN, MO",MODERATE,YES,2024-06-01,10:00AM,PETTIS,US 65 AT WHITEMAN ROAD,A
ADULT,23,"IONA, MO",NO INJURY,YES,2024-06-01,10:00AM,PETTIS,US 65 AT WHITEMAN ROAD,A
ADULT,60,"JETMORE, KS",MODERATE,YES,2024-06-01,7:20AM,LAFAYETTE,WESTBOUND I-70 42.8 MILE MARKER,A
JUVENILE,2,"JETMORE, KS",MODERATE,YES,2024-06-01,7:20AM,LAFAYETTE,WESTBOUND I-70 42.8 MILE MARKER,A
ADULT,35,OAK GROVE MO,MODERATE,NO,2024-05-31,11:15PM,LAFAYETTE,MO-131 HIGHWAY JUST SOUTH OF US-24,A
ADULT,22,"WEST PLAINS, MO",NO INJURY,YES,2024-05-31,4:26PM,CASS,"I-49 NORTHBOUND, AT CRM 170.6",A
ADULT,40,"GROVES, TX",NO INJURY,YES,2024-05-31,4:26PM,CASS,"I-49 NORTHBOUND, AT CRM 170.6",A
ADULT,39,"HARRISONVILLE, MO",MODERATE,YES,2024-05-31,4:26PM,CASS,"I-49 NORTHBOUND, AT CRM 170.6",A
JUVENILE,16,"OAK GROVE, MO",MINOR,YES,2024-05-31,4:05PM,JACKSON,I70 EASTBOUND AT THE 17.2,A
ADULT,59,"GRAIN VALLEY, MO",NO INJURY,YES,2024-05-31,4:05PM,JACKSON,I70 EASTBOUND AT THE 17.2,A
ADULT,40,"BLUE SPRINGS, MO",NO INJURY,YES,2024-05-31,4:05PM,JACKSON,I70 EASTBOUND AT THE 17.2,A
ADULT,47,"HARRISONVILLE, MO",MINOR,YES,2024-05-31,8:40AM,CASS,SOUTHBOUND PRAIRIE LANE 1/2 NORTH OF RAYMORE,A
ADULT,45,"HARRISONVILLE, MO",NO INJURY,YES,2024-05-31,8:40AM,CASS,SOUTHBOUND PRAIRIE LANE 1/2 NORTH OF RAYMORE,A
ADULT,58,"STOVER, MO",MINOR,UNKNOWN,2024-05-29,8:38PM,PETTIS,US 65 JUST SOUTH OF WESTMORELAND,A
ADULT,37,"BOONVILLE, MO",MODERATE,YES,2024-05-29,6:25PM,SALINE,I-70 WESTBOUND AT 85 MILE MARKER,A
ADULT,27,"KANSAS CITY, MO",MINOR,YES,2024-05-29,4:00PM,CLAY,I-35NB SOUTH OF MO 152,A
ADULT,29,"LIBERTY, MO",NO INJURY,YES,2024-05-29,4:00PM,CLAY,I-35NB SOUTH OF MO 152,A
ADULT,36,"KANSAS CITY, MO",MINOR,YES,2024-05-29,3:15PM,JACKSON,I-470 WB WEST OF PRYOR RD,A
ADULT,28,"OLATHE, MO",MINOR,YES,2024-05-29,3:15PM,JACKSON,I-470 WB WEST OF PRYOR RD,A
ADULT,48,"BELTON, MO",MODERATE,YES,2024-05-29,3:15PM,JACKSON,I-470 WB WEST OF PRYOR RD,A
ADULT,18,"LEES SUMMIT, MO",NO INJURY,YES,2024-05-29,3:15PM,JACKSON,I-470 WB WEST OF PRYOR RD,A
ADULT,70,"DEEPWATER,MO",SERIOUS,NO,2024-05-29,10:55AM,HENRY,1045 SE HWY NN,A
ADULT,87,"FREEMAN, MO",NO INJURY,YES,2024-05-29,10:29AM,CASS,"S GRAND RIVER ROAD, 6 MILES EAST OF FREEMAN",A
JUVENILE,13,"FREEMAN, MO",SERIOUS,NO,2024-05-29,10:29AM,CASS,"S GRAND RIVER ROAD, 6 MILES EAST OF FREEMAN",A
ADULT,27,"KANSAS CITY, MO",NO INJURY,YES,2024-05-28,5:35PM,CLAY,I-35 AT ANTIOCH,A
JUVENILE,5,"KANSAS CITY, MO",MINOR,YES,2024-05-28,5:35PM,CLAY,I-35 AT ANTIOCH,A
ADULT,45,"KANSAS CITY, MO",NO INJURY,YES,2024-05-28,5:35PM,CLAY,I-35 AT ANTIOCH,A
ADULT,23,"KANSAS CITY, MO",NO INJURY,YES,2024-05-28,5:35PM,CLAY,I-35 AT ANTIOCH,A
ADULT,25,"BELTON, MO",MINOR,YES,2024-05-27,9:10PM,BENTON,"MO-7, SOUTH OF RT-KK",A
ADULT,56,"CRYSTAL LAKES, MO",MODERATE,NO,2024-05-27,7:30PM,RAY,EB WEST 146TH WEST OF RIDGEVIEW DR,A
ADULT,21,"KANSAS CITY, MO",MODERATE,YES,2024-05-27,7:25PM,PLATTE,I-29 SB RAMP TO I-635 SB,A
JUVENILE,17,"PLESANT HILL, MO",MINOR,NO,2024-05-27,5:15PM,JOHNSON,NE 500 RD MILE EAST OF HWY 13,A
ADULT,18,"WARRENSBURG, MO",MINOR,NO,2024-05-27,5:15PM,JOHNSON,NE 500 RD MILE EAST OF HWY 13,A
JUVENILE,17,"WARRENSBURG, MO",MINOR,NO,2024-05-27,5:15PM,JOHNSON,NE 500 RD MILE EAST OF HWY 13,A
JUVENILE,17,"WARRENSBURG, MO",NO INJURY,YES,2024-05-27,5:15PM,JOHNSON,NE 500 RD MILE EAST OF HWY 13,A
ADULT,42,"BLUE SPRINGS, MO",NO INJURY,YES,2024-05-27,4:50PM,LAFAYETTE,"SOUTHBOUND RT-Z, JUST NORTH OF RT-TT",A
ADULT,19,"BATES CITY, MO",MINOR,YES,2024-05-27,4:50PM,LAFAYETTE,"SOUTHBOUND RT-Z, JUST NORTH OF RT-TT",A
ADULT,60,"KANSAS CITY, KS",MINOR,YES,2024-05-27,4:49PM,JOHNSON,HWY 50 NEAR NW 1201 RD,A
ADULT,55,"KINGSVILLE, MO",NO INJURY,YES,2024-05-27,4:49PM,JOHNSON,HWY 50 NEAR NW 1201 RD,A
ADULT,39,"BUTLER, MO",MINOR,YES,2024-05-27,12:10PM,BATES,I_49 NORTHBOUND AT 129.6 MILE MARKER,A
ADULT,89,"INDEPENDENCE, MO",FATAL,YES,2024-05-27,10:42AM,BENTON,US 65 AT BALKE ROAD,A
ADULT,74,"COLE CAMP, MO",NO INJURY,YES,2024-05-27,10:42AM,BENTON,US 65 AT BALKE ROAD,A
ADULT,53,"KANSAS CITY, MO",MINOR,YES,2024-05-26,9:21PM,PLATTE,I-29 AT US 169,A
ADULT,30,"KANSAS CITY, MO",NO INJURY,UNKNOWN,2024-05-26,9:21PM,PLATTE,I-29 AT US 169,A
ADULT,43,"KANSAS CITY, KS",NO INJURY,YES,2024-05-26,9:21PM,PLATTE,I-29 AT US 169,A
ADULT,46,"BELTON, MO",SERIOUS,NO,2024-05-26,8:15PM,BENTON,BERRY BEND AVE SOUTH OF RT Z,A
ADULT,54,"RAYMORE, MO",SERIOUS,NO,2024-05-26,8:15PM,BENTON,BERRY BEND AVE SOUTH OF RT Z,A
ADULT,66,"INDEPENDENCE, MO",MINOR,UNKNOWN,2024-05-25,6:09PM,JACKSON,US 40 AT POWELL AVE,A
ADULT,50,"WARRENSBURG, MO",MINOR,YES,2024-05-25,5:15PM,JOHNSON,NW 100 RD AT ROUTE VV,A
ADULT,39,"INDEPENDENCE, MO",SERIOUS,NO,2024-05-24,10:39PM,PETTIS,US-65 NORTH OF MUDDY CREEK,A
ADULT,27,"WARRENSBURG, MO",MODERATE,YES,2024-05-24,9:40PM,BENTON,MO 7 SOUTH OF SUMMIT DR,A
ADULT,25,"RICH HILL, MO",MINOR,YES,2024-05-24,4:00PM,BATES,NORTH OF HWY B ON PRIVATE RD,A
ADULT,52,"BUTLER, MO",MINOR,YES,2024-05-24,4:00PM,BATES,NORTH OF HWY B ON PRIVATE RD,A
ADULT,21,"HARRISONVILLE, MO",MODERATE,YES,2024-05-24,1:04PM,CASS,SOUTHBOUND MO 291 AT 225TH,A
ADULT,19,"BUTLER, MO",MINOR,YES,2024-05-24,8:18AM,BATES,ROUTE H 1/2 EAST OF CR 3504,A
ADULT,62,"SEDALIA, MO",MINOR,YES,2024-05-23,2:23PM,JOHNSON,"EASTBOUND US-50, EAST OF RT-D",A
ADULT,81,"WARRENSBURG, MO",NO INJURY,YES,2024-05-23,2:23PM,JOHNSON,"EASTBOUND US-50, EAST OF RT-D",A
ADULT,25,WHITEMAN AFB,MINOR,YES,2024-05-23,7:35AM,JOHNSON,1160 NE 500 RD,A
ADULT,38,"LEES SUMMIT, MO",MODERATE,NO,2024-05-23,6:44AM,CASS,MO 2 APPROXIMATELY 2 MILES SOUTH OF EASTLAND,A
ADULT,21,"HARRISONVILLE, MO",MINOR,NO,2024-05-22,6:26PM,JACKSON,"I-470 EASTBOUND, 380 FEET AFTER THE 5.6 MILE MARKER",A
JUVENILE,16,"LEE'S SUMMIT, MO",MINOR,YES,2024-05-22,6:26PM,JACKSON,"I-470 EASTBOUND, 380 FEET AFTER THE 5.6 MILE MARKER",A
ADULT,35,"APPLETON CITY, MO",NO INJURY,YES,2024-05-22,6:26PM,JACKSON,"I-470 EASTBOUND, 380 FEET AFTER THE 5.6 MILE MARKER",A
ADULT,39,"RAYTOWN, MO",MINOR,YES,2024-05-22,6:26PM,JACKSON,"I-470 EASTBOUND, 380 FEET AFTER THE 5.6 MILE MARKER",A
ADULT,18,"KANSAS CITY, MO",MINOR,YES,2024-05-22,6:26PM,JACKSON,"I-470 EASTBOUND, 380 FEET AFTER THE 5.6 MILE MARKER",A
ADULT,34,"OVERLAND PARK, KS",MINOR,YES,2024-05-22,5:44PM,PLATTE,NORTHBOUND I-29 AT THE 17.4 MILE MARKER,A
ADULT,48,"BLACKBURN, MO",NO INJURY,YES,2024-05-22,4:15PM,CARROLL,US 65 AT HARVEST HILLS DR,A
ADULT,28,"BROOKEFIELD, MO",MINOR,YES,2024-05-22,4:15PM,CARROLL,US 65 AT HARVEST HILLS DR,A
ADULT,68,"MARSHALL,MO",MINOR,YES,2024-05-22,2:00PM,CLAY,435 NB AT 96TH ST,A
ADULT,19,"WHITEMAN AFB, MO",MINOR,YES,2024-05-22,1:07AM,JOHNSON,SE 350TH RD ONE HALF MILE WEST OF SE 821ST RD,A
ADULT,32,"WARRENSBURG, MO",NO INJURY,YES,2024-05-21,1:45PM,LAFAYETTE,ROUTE M NORTH OF VARNER RD,A
ADULT,24,"WARRENSBURG, MO",MODERATE,NO,2024-05-21,1:45PM,LAFAYETTE,ROUTE M NORTH OF VARNER RD,A
ADULT,76,"SEDALIA,MO",NO INJURY,EXEMPT,2024-05-21,10:51AM,PETTIS,US-65 S OF BOTHWELL PARK ROAD,A
ADULT,21,"CONWAY, MO",MINOR,YES,2024-05-21,10:51AM,PETTIS,US-65 S OF BOTHWELL PARK ROAD,A
ADULT,18,TRANPSORTED TO RESEARCH MEDICAL CENTER BY BATES COUNTY EMS,SERIOUS,YES,2024-05-21,4:05AM,BATES,I 49 AT THE 132.8 MILE MARKER,A
ADULT,18,"LEE'S SUMMIT, MO",MINOR,YES,2024-05-20,4:00PM,JACKSON,I-470 EASTBOUND AT VIEW HIGH,A
ADULT,UNK,UNKNOWN,NO INJURY,UNKNOWN,2024-05-20,4:00PM,JACKSON,I-470 EASTBOUND AT VIEW HIGH,A
ADULT,35,"RICHMOND, MO",NO INJURY,YES,2024-05-20,4:00PM,JACKSON,I-470 EASTBOUND AT VIEW HIGH,A
ADULT,36,"ORLANDO, FL",MINOR,YES,2024-05-20,12:22AM,CLAY,SOUTHBOUND I-35 AT THE 19 MILE MARKER,A
ADULT,18,"BUTLER, MO",MINOR,YES,2024-05-19,6:52PM,BATES,BUSINESS LOOP I49 AT CR 6004,A
ADULT,67,"BUTLER, MO",NO INJURY,YES,2024-05-19,6:52PM,BATES,BUSINESS LOOP I49 AT CR 6004,A
ADULT,53,"WARSAW, MO",SERIOUS,NO,2024-05-19,6:35PM,BENTON,MO 83 SOUTH OF WARSAW AVE,A
ADULT,48,"OSCEOLA, MO",MINOR,NO,2024-05-19,6:35PM,BENTON,MO 83 SOUTH OF WARSAW AVE,A
ADULT,75,"HOLDEN,MO",MINOR,YES,2024-05-19,4:13PM,JOHNSON,WB US 50 AT NW 1601 RD,A
ADULT,36,"BLUE SPRINGS, MO",MODERATE,YES,2024-05-19,4:13PM,JOHNSON,WB US 50 AT NW 1601 RD,A
ADULT,75,"KIMBERLING CITY, MO",MINOR,YES,2024-05-19,1:14PM,BENTON,US 65 AT ROUTE T,A
ADULT,75,"WARRENSBURG, MO",MINOR,YES,2024-05-19,1:14PM,BENTON,US 65 AT ROUTE T,A
ADULT,33,"HOLDEN, MO",MODERATE,YES,2024-05-19,12:30PM,JOHNSON,MO 58 AT HWY F,A
ADULT,62,"EXCELSIOR SPRINGS, MO",MODERATE,NO,2024-05-18,7:46PM,LAFAYETTE,US-224 WEST OF WATERLOO RD,A
ADULT,54,"KINGSVILLE, MO",NO INJURY,NO,2024-05-18,7:29PM,JACKSON,HWY F AT NIVENS RD,A
ADULT,70,"LONE JACK, MO",MODERATE,UNKNOWN,2024-05-18,7:29PM,JACKSON,HWY F AT NIVENS RD,A
ADULT,22,"OAK GROVE, MO",MODERATE,NO,2024-05-18,7:29PM,JACKSON,HWY F AT NIVENS RD,A
ADULT,18,"LONE JACK, MO",NO INJURY,YES,2024-05-18,1:35PM,JACKSON,WESTBOUND US 50 AT ALLEY JACKSON RD,A
ADULT,46,"GRANDVIEW, MO",SERIOUS,UNKNOWN,2024-05-18,1:35PM,JACKSON,WESTBOUND US 50 AT ALLEY JACKSON RD,A
ADULT,67,"BATES CITY, MO",MINOR,YES,2024-05-18,8:20AM,BATES,ROUTE O AT SE 4366,A
ADULT,56,"GARDEN CITY, MO",SERIOUS,YES,2024-05-16,6:20PM,CASS,ROUTE F JUST SOUTH OF 123RD,A
ADULT,42,"LEE'S SUMMIT, MO",MINOR,NO,2024-05-16,12:55PM,JACKSON,MO-291 AT COLUMBUS STREET,A
ADULT,30,"PLATTE CITY, MO",NO INJURY,YES,2024-05-16,12:55PM,JACKSON,MO-291 AT COLUMBUS STREET,A
ADULT,71,"GRANDVIEW, MO",NO INJURY,YES,2024-05-16,12:55PM,JACKSON,MO-291 AT COLUMBUS STREET,A
ADULT,21,"BUTLER, MO",SERIOUS,NO,2024-05-16,12:50PM,BATES,ROUTE B AT ROUTE P,A
ADULT,29,"INDEPENDENCE, MO",MINOR,YES,2024-05-15,5:34PM,JOHNSON,MO 131 AT US 50,A
ADULT,25,"INDEPENDENCE, MO",MINOR,YES,2024-05-15,5:34PM,JOHNSON,MO 131 AT US 50,A
ADULT,39,"WARRENSBURG, MO",NO INJURY,YES,2024-05-15,5:34PM,JOHNSON,MO 131 AT US 50,A
ADULT,65,"WARSAW, MO",MINOR,YES,2024-05-15,12:15PM,BENTON,MO 7 AND ROUTE Z,A
ADULT,51,WARSAW/MO,MINOR,YES,2024-05-15,6:23AM,BENTON,MO-7 HIGHWAY AT KARRS PARK AVE,A
ADULT,62,"WEST MONROE, LA",SERIOUS,YES,2024-05-14,6:47AM,CASS,HWY 291 NORTH OF COTTAGE LN,A
ADULT,28,"URICH, MO",NO INJURY,YES,2024-05-14,6:47AM,CASS,HWY 291 NORTH OF COTTAGE LN,A
ADULT,26,"MARSHALL, MO",MINOR,YES,2024-05-13,2:35PM,SALINE,WESTBOUND H BETWEEN MAHOGANY AVE AND LONGVIEW AVE,A
ADULT,57,"MARSHALL, MO",NO INJURY,YES,2024-05-13,2:35PM,SALINE,WESTBOUND H BETWEEN MAHOGANY AVE AND LONGVIEW AVE,A
ADULT,67,"BLUE SPRINGS, MO",FATAL,NO,2024-05-12,4:00PM,JACKSON,US 50 OUTER AT HARRIS RD,A
ADULT,31,"DEEPWATER, MO",MINOR,NO,2024-05-12,2:30PM,HENRY,ROUTE Z AND SOUTHEAST 1021 PRIVATE,A
ADULT,36,"BUTLER, MO",FATAL,NO,2024-05-11,7:30PM,BATES,WEST MO 52 EAST OF THE I 49 SOUTHBOUND RAMP,A
ADULT,23,"COLUMBIA, MO",MINOR,YES,2024-05-11,7:30PM,BATES,WEST MO 52 EAST OF THE I 49 SOUTHBOUND RAMP,A
ADULT,42,"UNION STAR, MO",SERIOUS,YES,2024-05-11,6:19PM,PLATTE,SB I29 MM 20,A
ADULT,36,"BUTLER, MO",NO INJURY,YES,2024-05-11,12:10PM,BATES,BUSINESS 49 AT NW 6002,A
ADULT,67,"BUTLER, MO",SERIOUS,YES,2024-05-11,12:10PM,BATES,BUSINESS 49 AT NW 6002,A
ADULT,38,"BUTLER, MO",SERIOUS,YES,2024-05-11,12:10PM,BATES,BUSINESS 49 AT NW 6002,A
JUVENILE,16,"BUTLER, MO",MINOR,YES,2024-05-11,12:10PM,BATES,BUSINESS 49 AT NW 6002,A
ADULT,20,"LIBERTY, MO",NO INJURY,YES,2024-05-11,11:25AM,CLAY,EB MO 152 AT CONISTOR ST,A
ADULT,19,"KANSAS CITY, MO",MINOR,YES,2024-05-11,11:25AM,CLAY,EB MO 152 AT CONISTOR ST,A
ADULT,51,"COLUMBIA, MO",NO INJURY,YES,2024-05-10,6:55PM,RAY,HWY 10 AT ROUTE M,A
ADULT,40,"RICHMOND, MO",MINOR,YES,2024-05-10,6:55PM,RAY,HWY 10 AT ROUTE M,A
ADULT,44,"RICHMOND, MO",MINOR,YES,2024-05-10,6:55PM,RAY,HWY 10 AT ROUTE M,A
ADULT,49,"RAYVILLE, MO",MINOR,YES,2024-05-10,6:55PM,RAY,HWY 10 AT ROUTE M,A
ADULT,62,"RAYVILLE, MO",NO INJURY,YES,2024-05-10,6:55PM,RAY,HWY 10 AT ROUTE M,A
ADULT,53,"HARRISONVILLE,MO",NO INJURY,YES,2024-05-10,8:27AM,CASS,HWY 291 AND E 215TH ST,A
ADULT,86,"GARDEN CITY, MO",SERIOUS,YES,2024-05-10,8:27AM,CASS,HWY 291 AND E 215TH ST,A
ADULT,70,"URICH, MO",MINOR,YES,2024-05-09,8:57PM,CASS,MO-7 NORTHBOUND SOUTH OF FAMULINER RD,A
ADULT,44,"WARRENSBURG, MO",NO INJURY,YES,2024-05-09,4:12PM,JOHNSON,US-50 EASTBOUND AT WEST BUSINESS 50,A
ADULT,74,"WARRENSBURG, MO",FATAL,YES,2024-05-09,4:12PM,JOHNSON,US-50 EASTBOUND AT WEST BUSINESS 50,A
ADULT,24,"GRANDVIEW, MO",NO INJURY,YES,2024-05-09,3:48PM,CASS,SOUTHBOUND RT-D AT MO-58,A
ADULT,20,"BELTON, MO",MINOR,YES,2024-05-09,3:48PM,CASS,SOUTHBOUND RT-D AT MO-58,A
JUVENILE,16,"BELTON, MO",MINOR,YES,2024-05-09,3:48PM,CASS,SOUTHBOUND RT-D AT MO-58,A
ADULT,26,"ODESSA, MO",MINOR,YES,2024-05-09,6:50AM,JACKSON,I 70 AT 23 MILE MARKER,A
ADULT,29,"BATES CITY, MO",NO INJURY,YES,2024-05-09,6:50AM,JACKSON,I 70 AT 23 MILE MARKER,A
ADULT,62,"BATES CITY, MO",MINOR,YES,2024-05-09,6:50AM,JACKSON,I 70 AT 23 MILE MARKER,A
ADULT,38,"WELLINGTON, MO",SERIOUS,NO,2024-05-07,8:58PM,CARROLL,HWY 10 WEST OF CR 177,A
ADULT,35,"DE SOTO, KS",SERIOUS,UNKNOWN,2024-05-07,8:58PM,CARROLL,HWY 10 WEST OF CR 177,A
ADULT,45,"WARRENSBURG,MO",SERIOUS,YES,2024-05-07,4:43PM,JOHNSON,US 50 AND NW 1501 RD,A
ADULT,56,"PRESCOTT, KS",SERIOUS,YES,2024-05-07,1:25PM,JOHNSON,HWY_Z AND NW 930TH RD,A
ADULT,18,"BUTLER, MO",MINOR,NO,2024-05-07,10:55AM,BATES,MO 18 AT ROUTE Z,A
ADULT,21,"ARCHIE, MO",NO INJURY,NO,2024-05-07,10:55AM,BATES,MO 18 AT ROUTE Z,A
ADULT,24,"RICHMOND,MO",MINOR,YES,2024-05-07,9:15AM,RAY,HWY C AND W 130TH ST,A
ADULT,46,"RAYVILLE, MO",NO INJURY,YES,2024-05-07,9:15AM,RAY,HWY C AND W 130TH ST,A
ADULT,26,"RICHMOND, MO",FATAL,NO,2024-05-06,7:14PM,RAY,STATE ROUTE T SOUTH OF W 88TH STREET,A
ADULT,24,"LEETON, MO",MODERATE,YES,2024-05-06,6:50PM,HENRY,"MAIN ST AT COLT ST, WINDSOR",A
ADULT,52,"SMITHTON, MO",SERIOUS,YES,2024-05-06,11:18AM,PETTIS,US-65 AT GRAND AVE,A
ADULT,74,"BLOOMFIELD, IA",NO INJURY,YES,2024-05-06,11:18AM,PETTIS,US-65 AT GRAND AVE,A
ADULT,30,"BLUE SPRINGS, MO",MINOR,YES,2024-05-06,8:07AM,JOHNSON,US-50 WEST OF ROUTE AA,A
ADULT,70,"HOLDEN, MO",NO INJURY,YES,2024-05-05,1:49PM,CASS,MO 2 EAST OF ROUTE K,A
ADULT,19,"GARDEN CITY, MO",MINOR,NO,2024-05-05,1:49PM,CASS,MO 2 EAST OF ROUTE K,A
JUVENILE,16,"HARRISONVILLE, MO",MINOR,NO,2024-05-05,1:49PM,CASS,MO 2 EAST OF ROUTE K,A
ADULT,59,"LONE JACK, MO",NO INJURY,YES,2024-05-05,7:45AM,JACKSON,SOUTHBOUND HWY F JUST NORTH OF CORN CEMETERY RD,A
ADULT,50,"INDEPENDENCE, MO",MINOR,YES,2024-05-05,7:45AM,JACKSON,SOUTHBOUND HWY F JUST NORTH OF CORN CEMETERY RD,A
ADULT,34,"LENEXA, KS",MODERATE,NO,2024-05-05,6:00AM,LAFAYETTE,2244 SHAW SCHOOL RD,A
ADULT,66,"BUTLER, MO",MINOR,NO,2024-05-04,9:00PM,CASS,GRAND RIVER LANE S OF 355TH,A
